Store ,StreetNum,Crime,,Full Address
Walmart,13425,TREATMENT MANDATED FELONY ACT/MISD POSS W/ 2 PRIORS,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,DUI DRUG,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,TREATMENT MANDATED FELONY ACT/MISD POSS W/ 2 PRIORS,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,PETTY THEFT(SHOPLIFT),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,PETTY THEFT(SHOPLIFT),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,PETTY THEFT(SHOPLIFT),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,GRAND THEFT (SHOPLIFTING),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,POSS CONTROLLED SUBS PARAPHERNALIA,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,POSS CONTROLLED SUBS PARAPHERNALIA,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,PETTY THEFT(ALL OTHER LARCENY),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,COMMERCIAL BURGLARY,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,PETTY THEFT W/ 2 PRIOR CONVICTIONS,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,COMMERCIAL BURGLARY,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,PETTY THEFT(ALL OTHER LARCENY),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,PETTY THEFT(ALL OTHER LARCENY),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,BATTERY ON PERSON,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,GRAND THEFT (SHOPLIFTING),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SIMPLE BATTERY,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,DISORD CONDUCT:ALC,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SIMPLE BATTERY,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,COMMERCIAL BURGLARY,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,POSS NARCOTIC CONTROLLED SUBS,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,CARRY CONCEALED WEAPON IN VEHICLE,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,VANDALISM ($400 OR MORE),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,FRAUD,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,OTHER SEX CRIME,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,GRAND THEFT (SHOPLIFTING),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,DISORD CONDUCT:ALC,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,VEHICLE BREAK-IN/THEFT,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,COMMERCIAL ROBBERY - NO WEAPON,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,USE/UNDER INFL OF CONTROLLED SUBS,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,VEHICLE BREAK-IN/THEFT,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,PETTY THEFT(FROM BUILDING),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,POSS CONTROLLED SUBS PARAPHERNALIA,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,BATTERY:SPOUSE/EX SPOUSE/DATE/ETC,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,ADW WITH FORCE:POSSIBLE GBI,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,VANDALISM ($400 OR MORE),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,COMMERCIAL BURGLARY,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,BATTERY ON PERSON,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,WILLFUL CRUELTY TO CHILD NO GBI,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SPOUSAL/COHABITANT ABUSE WITH MINOR INJURY,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING (M),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,DUI ALCOHOL (M),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,COMMERCIAL BURGLARY,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,COMMERCIAL BURGLARY,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,FRAUD,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,FRAUD,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING (M),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,VANDALISM ($400 OR MORE) (F),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,POSSESS/PURCHASE FOR SALE NARCOTIC/CONTROLLED SUBSTANCE (F),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING (M),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,POSSESS MARIJUANA FOR SALE (M),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING (M),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING (M),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,CARRY CONCEALED DIRK OR DAGGER (M),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,DUI ALCOHOL (M),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,USE/UNDER INFL OF CONTROLLED SUBS (M),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,COMMERCIAL BURGLARY,,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING (M),,"13425 Community Rd, Poway, CA 92064"
Walmart,13425,SHOPLIFTING,,"13425 Community Rd, Poway, CA 92064"
Walmart,1550,COMMERCIAL ROBBERY - NO WEAPON,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,DISORD CONDUCT:ALC,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SIMPLE BATTERY,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT W/ 2 PRIOR CONVICTIONS,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,THEFT,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (Shoplifting) (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(ALL OTHER LARCENY),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (SHOPLIFTING),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SHOPLIFTING,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,COMMERCIAL ROBBERY - NO WEAPON,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,DISORD CONDUCT:ALC,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SIMPLE BATTERY,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,DISORDERLY CONDUCT:INTOX DRUG WITH ALCOHOL,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT W/ 2 PRIOR CONVICTIONS,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,THEFT,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (Shoplifting) (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(ALL OTHER LARCENY),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (SHOPLIFTING),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,COMMERCIAL BURGLARY,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SHOPLIFTING,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT W/ 2 PRIOR CONVICTIONS,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (SHOPLIFTING),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,DISORD CONDUCT:ALC,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SHOPLIFTING,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (Shoplifting) (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SIMPLE BATTERY,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,DUI ALCOHOL (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,DUI ALCOHOL (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(SHOPLIFT),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (SHOPLIFTING),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(All Other Larceny) (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SHOPLIFTING (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,POSSESS CONTROLLED SUBSTANCE (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,POSSESS CONTROLLED SUBSTANCE (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,USE/UNDER INFL OF CONTROLLED SUBS (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,WILLFUL CRUELTY TO CHILD:WITH MINOR INJURY (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (SHOPLIFTING),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SHOPLIFTING (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(Shoplift) (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SHOPLIFTING (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,VANDALISM ($400 OR MORE) (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SHOPLIFTING (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SHOPLIFTING (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,FRAUD,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SHOPLIFTING (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(Shoplift) (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (Shoplifting) (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,BURGLARY (COMMERCIAL) (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SHOPLIFTING (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SHOPLIFTING (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(All Other Larceny) (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(Shoplift) (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (Shoplifting) (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,PETTY THEFT(Shoplift) (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,COMMERCIAL BURGLARY,,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (Shoplifting) (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (Shoplifting) (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,GRAND THEFT (Shoplifting) (F),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,1550,SHOPLIFTING (M),,"1550 Leucadia Blvd, Encinitas, CA 92024"
Walmart,705,POSSESS CONTROLLED SUBSTANCE (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,PETTY THEFT(Shoplift) (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,GRAND THEFT (Theft From Building) (F),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,SIMPLE BATTERY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,ADW WITH FORCE:POSSIBLE GBI (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,PETTY THEFT(Shoplift) (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,PETTY THEFT(All Other Larceny) (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,PETTY THEFT(All Other Larceny) (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,PETTY THEFT(from Building) (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VANDALISM ($400 OR MORE) (F),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,COMMERCIAL ROBBERY - WEAPON USED,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,PETTY THEFT(All Other Larceny) (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,SIMPLE BATTERY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VANDALISM [$400 OR LESS] (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,WILLFUL CRUELTY TO CHILD:WITH MINOR INJURY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,COMMERCIAL BURGLARY,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VANDALISM ($400 OR MORE) (F),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VANDALISM [$400 OR LESS] (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VANDALISM [$400 OR LESS] (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,DUI ALCOHOL/DRUG (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,SHOPLIFTING (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,POSSESS CONTROLLED SUBSTANCE (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VANDALISM ($400 OR MORE) (F),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VEHICLE BREAK-IN/THEFT,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VEHICLE BREAK-IN/THEFT,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,DISORD CONDUCT:ALC (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,SIMPLE BATTERY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,PETTY THEFT(Shoplift) (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,THROW SUBS AT VEH ON HWY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,POSSESS CONTROLLED SUBSTANCE (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,SIMPLE BATTERY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VANDALISM ($400 OR MORE) (F),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,PETTY THEFT(All Other Larceny) (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,SIMPLE BATTERY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,SIMPLE BATTERY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,THROW SUBS AT VEH ON HWY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,DISORD CONDUCT:ALC (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,PETTY THEFT(All Other Larceny) (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VEHICLE BREAK-IN/THEFT,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VANDALISM [$400 OR LESS] (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,SIMPLE BATTERY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,DUI ALCOHOL (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,PETTY THEFT(All Other Larceny) (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,DISORD CONDUCT:ALC (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,DISORDERLY CONDUCT:UNDER INFLUENCE OF DRUG (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VANDALISM ($400 OR MORE) (F),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,PETTY THEFT(All Other Larceny) (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,BURGLARY (VEHICLE) (F),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,TAMPER WITH VEH,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,COMMERCIAL BURGLARY,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,PETTY THEFT(All Other Larceny) (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,POSSESS CONTROLLED SUBSTANCE (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,WILLFUL CRUELTY TO CHILD:WITH MINOR INJURY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VEHICLE BREAK-IN/THEFT,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,SIMPLE BATTERY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,FRAUD,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VEHICLE BREAK-IN/THEFT,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VEHICLE BREAK-IN/THEFT,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VEHICLE BREAK-IN/THEFT,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,SIMPLE BATTERY (M),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,VEHICLE BREAK-IN/THEFT,,"705 College Blvd, Oceanside, CA 92057"
Walmart,705,POSS OPEN CONTAINER OF ALC IN PUBLIC (I),,"705 College Blvd, Oceanside, CA 92057"
Walmart,1046,SIMPLE BATTERY (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,SIMPLE BATTERY (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,PETTY THEFT(Shoplift) (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,PETTY THEFT(All Other Larceny) (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,FRAUD,,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VANDALISM ($400 OR MORE) (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,FRAUD,,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,COMMERCIAL BURGLARY,,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VANDALISM ($400 OR MORE) (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,DUI DRUG (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,SHOPLIFTING (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,BATTERY W/SER BODILY INJURY (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,USE/UNDER INFL OF CONTROLLED SUBS,,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VANDALISM [$400 OR LESS] (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,SIMPLE BATTERY (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,THREATEN CRIME WITH INTENT TO TERRORIZE (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VANDALISM ($400 OR MORE) (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,THREATEN CRIME WITH INTENT TO TERRORIZE (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,TAKE VEHICLE W/O OWNER'S CONSENT/VEHICLE THEFT (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VANDALISM ($400 OR MORE) (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,ANNOYING PHONE CALL OBSCENE/THREATENING - INTIMIDATION (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,DUI ALCOHOL (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VANDALISM ($400 OR MORE) (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VANDALISM [$400 OR LESS] (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,SIMPLE BATTERY (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VANDALISM ($400 OR MORE) (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,OTHER SEX CRIME,,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,WILLFUL CRUELTY TO CHILD: WITH INJURY/DEATH (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,GRAND THEFT:MONEY/LABOR/PROPERTY (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,POSS NARCOTIC CONTROLLED SUBS (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,POSSESS CONTROLLED SUBSTANCE,,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VANDALISM [$400 OR LESS] (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,DISORD CONDUCT:ALC (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,OBSTRUCT/RESIST EXECUTIVE OFFICER WITH MINOR INJURY (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VANDALISM [$400 OR LESS] (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,ACTIONS LIKELY TO CAUSE HARM/DEATH OF ELDER /DEPENDENT ADULT (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,POSSESS CONTROLLED SUBSTANCE (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VANDALISM ($400 OR MORE) (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VEHICLE BREAK-IN/THEFT,,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,POSS CONTROLLED SUBS PARAPHERNALIA (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,THROW SUBS AT VEH ON HWY W/GBI INTENT (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,DISORD CONDUCT:ALC (M),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,ASSAULT W/DEADLY WEAPON:NOT F/ARM (F),,"1046 Mission Ave, Oceanside, CA 92054"
Walmart,1046,VANDALISM ($400 OR MORE) (F),,"1046 Mission Ave, Oceanside, CA 92054"
